time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,FlowTfrFromExCnt,GasLmtBlk,GasLmtBlkMean,GasLmtTx,GasLmtTxMean,GasUsedTx,GasUsedTxMean,HashRate,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevHashNtv,RevHashRateNtv,RevHashRateUSD,RevHashUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
12/6/2022,543716,5690,1493090,20732716,988,291241,5528592,99,39900,91023733,45684000,22425411,6270244,49113,132,347722,1290,1756383,6935,6,7436728,60576,24919187,417751,1520,48422125,2023558,8401,1670376273,7170,75964.29456,76808754241,0.994573804,0.921606564,1.51933E+11,1.53086E+11,1.40786E+11,1.52761E+11,0,0,3.55618E-06,0.00184633,2.345181607,0.000826437,1.049729025,1936.921821,2460250.288,87315.14905,110906448.7,749139.7061,951546499.2,45224,2.151E+11,29999975.45,2.15654E+11,205567.8876,1.08837E+11,103747.0331,,0,0,0,0,0,0,0.63726469,59.48048893,45.87698357,55.11668291,42.51120328,0.074408158,1270.185643,-70.7461332,-19.35199368,1258.529617,0.074199842,1199.218966,1258.529617,,,,,,388.569466,493555.3569,0.058504459,117009186.9,50426695.37,14994676.58,60470494.74,78863901.88,36159600.98,99173785.39,103936703.6,110916771,21096685.32,43297514.96,117009186.9,50.55450771,92941547.55,117321671.7,119488937.5,76226063.36,112812756.5,118880919.8,46042060.32,104336427.4,119602288.1,119507086.9,118960683.2,117601328.9,113416662.4,105314155.4,49543024.3,79437570.18,94258152.37,26426095.91,119604703.7,119529370.8,119066259.4,106344999.5,114039341.1,81500837.07,117844042.7,95563383.26,46159667.93,119174094.2,116259349.6,119614446.8,171873984.8,110838892.8,1049066,12.14196759,800679,2010986.274,2554325894,2.941814156,3736.650105,0.03325,42.23367263,9.068907852,0.05165907,0.062717437,1259.36,coinbase-eth-usd-spot
12/7/2022,517421,5686,1495871,20740497,998,291386,5533830,102,39931,91074727,45707204,22433961,6275333,49131,130,347903,1301,1759413,6939,6,7312093,58830,24619948,405574,1484,47985652,1994403,8163,1670462342,7075,77857.57541,74896381432,0.965216086,0.894330537,1.47429E+11,1.48551E+11,1.36602E+11,1.52742E+11,0,0,3.93811E-06,0.00223149,2.750427996,0.000875952,1.079656947,2169.277911,2673748.814,728776.2606,898254968.8,714518.3347,880681327.2,44744,2.1225E+11,29999975.13,2.19526E+11,225821.4655,1.0754E+11,110623.5756,,0,0,0,0,0,0,0.637352661,37.70771814,44.54820371,34.9384602,41.27657995,0.073156104,1232.552454,-71.36104952,-21.36644917,1270.185643,0.074408158,1213.458511,1270.185643,,,,,,565.8955383,697495.9347,0.058592822,117007584.4,50800489.84,15707907.89,60765268.99,79132553.56,36614521.38,99675628.83,104429573.6,110906348.5,21633988.12,43666785.39,117007584.4,50.80162567,92909817.36,117318552.3,119487291.5,76235564.02,112801324.7,118879169.6,46190387.64,104323035,119600678,119505448.9,118958916.5,117598478,113405618.2,105299380.2,49165899.77,79459092.41,94235673.93,26491512,119602727,119525272,119054131.3,106189180.8,113929542,81142392.33,117815493.8,95347766.07,45948972.22,119172353.3,116251761.2,119612843.5,171792207.5,110828466.3,972121,11.25140046,782600,3172105.058,3909785875,4.525830944,5578.324038,0.035811931,44.14008338,9.071372628,0.051432842,0.062854103,1271.43,coinbase-eth-usd-spot
12/8/2022,528927,5714,1495763,20749412,1000,291387,5535106,101,39921,91125053,45725070,22443454,6277015,49115,129,347901,1301,1759449,6956,6,7477418,60898,25012051,420001,1539,48572534,2035480,8467,1670548782,7161,71554.51529,77844211995,1.000344689,0.926780848,1.53298E+11,1.54466E+11,1.42024E+11,1.53245E+11,0,0,3.84763E-06,0.002133957,2.734949243,0.000832861,1.067422254,1971.534713,2526784.051,205556.3436,263447804,222718.1543,285442947.8,43197,2.1483E+11,29999954.96,2.07942E+11,225072.6534,1.08939E+11,117914.2207,,0,0,0,0,0,0,0.637100231,75.8417277,46.69676398,70.26444138,43.26275435,0.074377524,1281.633052,-71.05167044,-3.771706941,1232.552454,0.073156104,1173.055084,1232.552454,,,,,,388.7562648,498242.8781,0.058573849,117006061.4,50865950,15408279.58,60738299.37,79107382.66,36625244.75,99672234.85,104425923.8,110894322,19515571.57,43818645.99,117006061.4,50.77975019,92928518.63,117315380,119485656.2,76204361.76,112802016.8,118877240.9,46093543.55,104324626.3,119599088.4,119503819.7,118957028.6,117595457.3,113406290.4,105300136.1,49069058.86,79404864.85,94242496.41,26476673.81,119601589.9,119526685.2,119065280.8,106355997,114045112.1,81531050.09,117845176.4,95582919.1,45972835.84,119170693.7,116250579,119611260.7,171788546.7,110815228.9,923887,10.69313657,729488,1577116.771,2021284980,2.722267125,3488.947524,0.038692194,49.58919424,9.064863964,0.051154886,0.056152807,1231.5,coinbase-eth-usd-spot
12/9/2022,1505652,5704,1444890,20759353,1000,291479,4588031,101,39903,91175329,45745741,22456276,5328675,49088,129,348013,1304,1695972,6949,6,6475348,60319,24877447,416393,1524,48313264,1941307,8372,1670635246,7152,81863.10375,76320745607,0.988837169,0.916029116,1.5109E+11,1.52246E+11,1.39965E+11,1.52795E+11,0,0,6.24292E-06,0.001891197,2.388976563,0.000721972,0.912000631,3655.137571,4617201.282,150559.307,190187814.3,217024.3838,274147072.1,48746,2.1456E+11,29999987.7,2.57443E+11,133203.1564,1.08331E+11,56051.5096,,0,0,0,0,0,0,0.640281332,60.90776095,45.94194412,56.42312419,42.55924004,0.073716015,1263.208619,-69.61459546,15.57274557,1281.633052,0.074377524,1214.442373,1281.633052,,,,,,386.619876,488381.5595,0.05532285,117002927.4,51001869.35,15178270.09,60418164.09,79114573.4,36793241.41,99703006.97,104452465.8,110880486.5,19419581.47,44039204.19,117002927.4,50.5134841,93283760.88,117545206.2,119482349.6,76582764.52,113158009,118852794.7,46454933.42,104676971.6,119595814,119500544.4,118932442.3,117811714.7,113762497.8,105651560.6,49430428.74,79819965.85,94601013.44,26517714.25,119598095.2,119522248,119036467.9,106664113.8,114371954.5,81798959.15,118035737.7,95870420.65,46334225.71,119196820.4,116588050.5,119607992.2,171769690.2,110801259,1932711,22.36934028,1607741,1963756.183,2480633735,1.541252716,1946.923714,0.15404437,194.5901758,9.059350007,0.051011786,0.042317964,1280.33,coinbase-eth-usd-spot
12/10/2022,733795,5703,1445622,20828480,1002,291820,4555513,101,39924,91288259,45826628,22526292,5259648,49091,129,348393,1305,1696641,6944,6,6418874,60480,24976672,417582,1530,48543904,1944330,8389,1670721855,7165,71448.87732,76550672052,0.992459004,0.919274371,1.51514E+11,1.52675E+11,1.40341E+11,1.52665E+11,0,0,3.69912E-06,0.001716547,2.174473083,0.000779248,0.987128998,1893.693251,2398876.53,91781.27273,116265895.2,84202.81474,106665721.1,39500,2.1495E+11,29999991.8,2.18648E+11,198194.1804,1.08896E+11,98709.10012,,0,0,0,0,0,0,0.640483668,151.7524333,46.21398247,140.562101,42.80613053,0.073975447,1266.771442,-67.77985503,-2.372870906,1263.208619,0.073716015,1199.097157,1263.208619,,,,,,296.5792521,375698.1269,0.055275488,117001333,50991934.98,14683048.44,60429742.5,79075767.47,36449901.86,99701427.2,104449143.8,110865766,19152880.62,44060877.52,117001333,50.52383903,93275356.8,117550910.3,119480737.7,76605942.58,113161560.2,118852409,46422500.91,104674158.7,119594211.7,119498942.4,118928067.7,117817347.6,113766462.7,105646905.7,49398000.32,79829997.96,94588097.3,26521055.3,119596611.2,119520878,119033093,106672057.6,114382394.2,81851014.03,118043224.8,95875094.07,46301793.2,119196446.4,116594806,119606395,171770169,110786534.4,1103199,12.76850694,834799,788167.8892,998428573.6,1.170807837,1483.145932,0.0274,34.70953751,9.039876344,0.048882478,0.02827645,1262.95,coinbase-eth-usd-spot
12/11/2022,723883,5704,1446248,20877914,1001,291975,4554294,101,39949,91386521,45885812,22576413,5107159,49120,129,348520,1305,1697411,6949,6,6255053,60375,24996231,416944,1524,48457419,1942606,8372,1670808026,7160,70985.36983,76300241745,0.990000533,0.916923656,1.51069E+11,1.52227E+11,1.39918E+11,1.52595E+11,0,0,3.78215E-06,0.001799749,2.27320801,0.000809274,1.022169059,1922.297205,2427995.29,63237.53122,79873407.47,87722.30349,110799380.6,39917,2.148E+11,29999975.42,2.03592E+11,190612.5961,1.08984E+11,102036.6146,,0,0,0,0,0,0,0.640274728,181.8583671,46.82811086,168.434494,43.37149445,0.07388809,1263.069667,-69.03926082,-1.392100985,1266.771442,0.073975447,1201.900793,1266.771442,,,,,,315.7495026,398813.6189,0.05517875,116999670.5,50776628.46,12461173.96,60408577.42,79068387.98,36096251.34,99703303.78,104298119.2,110855339.5,19202638.14,44037291.64,116999670.5,50.50682183,93273406.42,117561374,119479112.4,76579923.45,113170594.8,118863280.6,46469709.4,104679211,119592595.9,119497324.3,118922394.7,117827965.9,113775177.3,105652303.8,49445208.81,79817535.81,94590754.92,26547156.24,119594881.2,119519019.9,119026534.7,106666901.5,114385106.9,81788657.78,118051875.6,95860638.21,46349001.69,119198703.7,116606370.3,119604788.5,171774800.5,110776162.5,1068092,12.36217593,889021,657680.9766,830696891.8,0.931369244,1176.384241,0.05,63.15348333,9.029293049,0.048876329,0.028187438,1266.45,coinbase-eth-usd-spot
12/12/2022,671703,5732,1448260,20916074,1001,292472,4555651,101,40018,91464652,45932764,22615166,5099812,49183,129,349102,1306,1699611,6973,6,6148617,60818,25124190,420000,1536,48709406,1952814,8453,1670894613,7156,78245.39435,76977220316,0.997391985,0.923677444,1.52468E+11,1.53639E+11,1.41199E+11,1.52866E+11,0,0,3.74369E-06,0.00177342,2.260720729,0.000781941,0.996802695,2096.184181,2672174.163,221170.3893,281943640.8,237367.9757,302592003.9,50468,2.1468E+11,29999967.22,2.51277E+11,212586.0434,1.08626E+11,91899.78033,,0,0,0,0,0,0,0.639332164,76.93673815,48.40731225,71.25055218,44.82965889,0.074134418,1274.780235,-69.21555121,1.819174155,1263.069667,0.07388809,1200.086038,1263.069667,,,,,,366.3932437,467070.8652,0.055152643,116997955.4,50709150.22,17231753.81,60384698.64,79052346.48,35845536.08,99657609.26,104296333.5,110842712.1,21765803.2,44018781.28,116997955.4,50.48758727,93252280.27,117569268.8,119477356.1,76466082.4,113171627.7,118871287.5,46371905.59,104666897.7,119590859.4,119495574.3,118929513.3,117836060.1,113777115.7,105639404.8,49347130.01,79715365.97,94565435.37,26543122.95,119593306.6,119517974,119023895.8,106684075.8,114406720,81775699.26,118066312.4,95880222.86,46251197.88,119200390.6,116611474.8,119603058.7,171785578.7,110763520.5,1182001,13.68056713,905020,1554563.679,1981727052,2.07472907,2644.823611,0.060783,77.48496702,9.0339612,0.048861074,0.027917139,1263.24,coinbase-eth-usd-spot
12/13/2022,554772,5753,1456190,20958512,1002,294441,4564966,101,40280,91553134,45983310,22657269,5109469,49525,129,351436,1310,1708358,6995,6,6289409,62744,25503270,431672,1571,49164292,1989803,8671,1670980871,7151,82501.03035,79746970748,1.031624708,0.955405456,1.57922E+11,1.59137E+11,1.46254E+11,1.5308E+11,0,0,3.97899E-06,0.00203943,2.692867309,0.000917698,1.211730321,2347.46147,3099592.601,559980.5538,739399390.9,570967.2639,753906264,79373,2.1453E+11,29999975.39,2.33376E+11,202752.3288,1.08261E+11,94054.76389,,0,0,0,0,0,0,0.6372145,37.48667149,52.00625986,34.71705377,48.16389527,0.074284563,1320.401907,-65.14326275,8.216576937,1274.780235,0.074134418,1209.068469,1274.780235,,,,,,460.0384675,607435.6697,0.055393677,116996079.8,50580342.96,20424151.56,60395982.72,79047321.07,36267880.13,99668919.35,104307122.9,110843713.7,24265335.92,44607841.13,116996079.8,50.49781877,93095854.84,117564522.1,119475425.7,76211600.56,113142799.4,118868513.2,46023379.59,104578895.6,119588961.4,119493640.7,118926777.4,117832188.1,113752212.4,105560182.6,49000465.51,79488060.76,94410331.81,26484697.42,119591721.1,119518639.3,119031276.5,106727858,114454257.4,81795076.31,118084293,95876953.2,45902671.87,119197677.5,116590416.8,119601171.3,171763949.3,110764709.9,1151038,13.32219907,840476,3190498.556,4212740378,4.642751229,6130.297576,0.03960033,52.28835099,9.034266261,0.047691087,0.02814784,1275.7,coinbase-eth-usd-spot
12/14/2022,562477,5761,1459909,21004272,1006,295176,4568976,101,40314,91643180,46037566,22703392,5113973,49563,129,352330,1314,1712471,7001,6,6259820,62373,25464832,430352,1567,49135642,1986984,8631,1671067607,7163,81211.37191,78966646768,1.022672101,0.946898252,1.56454E+11,1.57661E+11,1.44862E+11,1.52985E+11,0,0,3.52181E-06,0.001870753,2.447221427,0.000835487,1.092940279,2048.698497,2680001.129,320141.0529,418791923.1,359663.432,470493049.7,60772,2.1489E+11,29999967.25,2.45766E+11,224419.2724,1.0859E+11,99158.18269,,0,0,0,0,0,0,0.63717492,60.26658522,53.06228876,55.80119392,49.13069248,0.073451342,1308.148141,-66.0288614,5.434217332,1320.401907,0.074284563,1242.119212,1320.401907,,,,,,406.6183539,531917.0436,0.055517163,116994434.1,50539475.2,17930167.74,60365217.3,79035609.97,36214894.69,99675551.31,104302723.7,110817922.8,24147990.2,44455115.46,116994434.1,50.4727884,93051163.8,117560743.6,119473728.3,76205820.42,113127323,118865823.3,45927751.07,104541270.4,119587312.1,119491947.2,118924140.4,117828829.9,113738468.9,105522897.3,48904376.35,79484089.81,94363431.58,26526511.83,119590008.9,119516304.3,119026055.7,106659918.6,114423911.8,81727073.7,118075707.8,95795392.03,45807043.36,119195300.2,116580275.6,119599529.2,171854945.2,110737923.8,1095120,12.675,834453,1984508.144,2596030639,2.929429971,3832.12837,0.0303,39.63688866,9.022328433,0.047668845,0.028099872,1320.47,coinbase-eth-usd-spot
12/15/2022,538074,5747,1461473,21016384,1007,295374,4573665,101,40298,91704669,46054370,22716561,5119133,49533,129,352605,1312,1714107,6987,6,6136730,60935,25149644,422113,1540,48638178,1961220,8439,1671153324,7156,82820.15525,76271657538,0.992115984,0.918567611,1.51187E+11,1.52355E+11,1.39979E+11,1.52388E+11,0,0,3.70254E-06,0.002031474,2.56804413,0.0009379,1.185625794,2194.349754,2773939.636,197848.8705,250106357.3,241507.8968,305296968.2,53281,2.1468E+11,29999975.41,2.1616E+11,200115.2509,1.08493E+11,100440.0818,,0,0,0,0,0,0,0.637430649,73.68855681,52.32193812,68.22581498,48.44316437,0.072885398,1264.128305,-68.51989777,1.166815605,1308.148141,0.073451342,1224.955699,1308.148141,,,,,,367.5287472,464603.4923,0.05557341,116992607.1,50486263.6,15253220.74,60335376.74,79028942.98,36033713.91,99677696,104308973.2,110812356.5,24034952.03,44348853.59,116992607.1,50.44860858,93038950.14,117558101.7,119471874.8,76235241.01,113119195.3,118864059.3,45887223.58,104528889.9,119585478.7,119490105.3,118922426,117826268.6,113731180.2,105509054.7,48863058.86,79482453.43,94350892.54,26546065.11,119587774.3,119511910.4,119014363.4,106536599.2,114350571.9,81534477.87,118051831.4,95643888,45766515.87,119193588.9,116575661.4,119597702.4,171847904.4,110731585.3,1080176,12.50203704,851684,1623015.941,2051700391,2.350954801,2971.908507,0.035685,45.11041857,9.012301114,0.047246058,0.028832923,1307.47,coinbase-eth-usd-spot
12/16/2022,559967,5755,1464994,21054465,1006,296154,4537307,103,40385,91777416,46102712,22755421,5081573,49653,130,353488,1313,1718173,7001,6,5797896,57244,24401636,397102,1458,47753140,1897445,7940,1671240264,7160,81815.42137,70136549313,0.92449226,0.855943087,1.39275E+11,1.40354E+11,1.28948E+11,1.5065E+11,0,0,4.1836E-06,0.002125037,2.474707552,0.000908185,1.057625187,2450.745163,2854010.928,417826.5638,486579183,515619.1784,600463398.7,60191,2.148E+11,29999959.05,2.20753E+11,191414.7946,1.08373E+11,93969.68042,,0,0,0,0,0,0,0.636902303,39.95159634,47.96971014,36.9892688,44.41285618,0.070127695,1164.548224,-70.69176903,-4.136116481,1264.128305,0.072885398,1188.40635,1264.128305,,,,,,554.6737782,645944.3636,0.055578114,116992132.1,50331235.18,16942063.01,60226401.83,79013091.73,35989480.53,99684898.36,104315757.6,110808877.1,24045015.68,44185338.37,116992132.1,50.35828905,92990586.66,117566533.2,119469924.9,76170844.41,113116636.9,118859937.6,46082845.28,104499374.3,119583577.1,119488164,118918168.8,117835285.6,113729718.5,105483032.7,48939941.63,79438128.11,94308659.83,26442996.86,119585102.4,119503485.4,118985332.1,106198346.8,114136889.7,80808864.79,118005076.2,95181314.59,45720722.15,119191475.4,116577712.5,119595806.3,171854358.3,110728026.7,1153272,13.34805556,903354,2993517.588,3486095592,4.189990528,4879.446029,0.042477207,49.46675563,9.019622659,0.046744394,0.03215814,1266.54,coinbase-eth-usd-spot
12/17/2022,537858,5760,1468947,21080973,1009,296865,4526897,103,40465,91835520,46132138,22782097,5071714,49736,130,354280,1314,1722637,7007,6,5855166,58122,24618468,403023,1482,48016245,1916989,8046,1671326258,7163,79973.58858,71466195048,0.94226284,0.872315419,1.41969E+11,1.4307E+11,1.3143E+11,1.50668E+11,0,0,3.11697E-06,0.001715866,2.036876313,0.000775675,0.920790484,1785.561041,2119610.155,272212.6405,323139150,257556.6785,305741298.6,54448,2.1489E+11,29999975.43,2.08349E+11,200216.7293,1.08572E+11,104334.5759,,0,0,0,0,0,0,0.636404379,87.32710323,49.00753854,80.84451109,45.36953988,0.070767634,1187.083559,-69.44782086,-1.05349287,1164.548224,0.070127695,1099.923841,1164.548224,,,,,,349.7544604,415187.7696,0.055680469,116990690.4,50260319.84,18273771.23,60203171.47,78990462.48,35674102.47,99688718.37,104310396.8,110797312.4,23923885.62,44107444.08,116990690.4,50.33946934,92939416.36,117565544.9,119468474,76110381.14,113103750,118857279.4,45930361.57,104469565.5,119582135.9,119486715.2,118915570.4,117834843.2,113717679.2,105453414.3,48787546.92,79354080.14,94258977.56,26425880.64,119583860,119503654.3,118988446.1,106236466.3,114168596.3,80923243.03,118017492.3,95216958.1,45568238.44,119189651.4,116569069.4,119594370.5,171850838.5,110716467.8,1040618,12.04418981,833973,1369498.885,1625709610,2.02830302,2407.765168,0.0345,40.95438279,9.00995737,0.04676552,0.032301101,1166.87,coinbase-eth-usd-spot
12/18/2022,517631,5769,1471414,21110322,1012,297261,4532244,102,40520,91896125,46166890,22811238,5077459,49803,130,354770,1319,1725467,7023,6,5861721,58200,24650745,403662,1484,48053718,1920324,8064,1671413103,7162,77551.4549,71475751498,0.942874879,0.872645059,1.42005E+11,1.43108E+11,1.31428E+11,1.50608E+11,0,0,3.12656E-06,0.001894121,2.249080789,0.000816877,0.969961004,1736.562204,2061995.502,90693.11524,107689085.5,181300.216,215276037.2,40919,2.1486E+11,29999987.71,1.96435E+11,214258.0597,1.08808E+11,118679.9414,,0,0,0,0,0,0,0.635936035,137.2900802,49.85830883,127.0640598,46.14462407,0.070779249,1187.400887,-70.05951997,-1.825403675,1187.083559,0.070767634,1121.747923,1187.083559,,,,,,291.3723623,345975.8015,0.055770053,116989284.9,50191080.55,14890478.74,60195130.63,78963882.63,34941873.92,99707602.29,104330147.4,110765957.8,23835647.72,44106513.84,116989284.9,50.33335415,92901812.88,117562167.6,119467014.3,76053450.71,113092283.7,118855258.5,45752694.73,104448030.8,119580686.1,119485253.6,118913591.2,117831848.9,113707229.3,105433156.3,48724226.74,79317007.55,94228534.11,26443421.28,119582412.5,119502219.6,118986533.3,106217229.2,114159461,80859729.23,118014940.8,95188226,45511279.31,119187694.9,116561510.9,119592925.3,171851479.3,110685073.5,916817,10.61130787,785064,871096.6238,1034340904,1.333286596,1583.145687,0.020578069,24.43441733,9.002160718,0.046765317,0.032262059,1187.07,coinbase-eth-usd-spot
12/19/2022,515434,5772,1473817,21116938,1017,297544,4531911,102,40488,91945525,46185029,22818785,5077248,49766,130,355145,1324,1728249,7022,6,5801042,57452,24487068,399579,1467,47856812,1909890,7971,1671499201,7164,75184.11474,70208071257,0.929609728,0.860264942,1.39579E+11,1.40665E+11,1.29167E+11,1.50148E+11,0,0,3.45007E-06,0.001868089,2.18031213,0.000833154,0.972403409,1858.274545,2168856.77,172305.161,201103338.6,228692.8499,266915369,44483,2.1492E+11,29999983.63,2.09875E+11,210983.3795,1.087E+11,109274.5864,,0,0,0,0,0,0,0.636034266,86.91870522,49.3975867,80.43495315,45.71274459,0.071062189,1167.134736,-70.3589787,-4.22379791,1187.400887,0.070779249,1121.408462,1187.400887,,,,,,353.8668174,413010.2545,0.055844028,116987792.3,50141150.86,15929347.12,60154212.78,78934273.5,34861056.67,99695489.29,104322824.7,110750575,24435926.34,44050807.4,116987792.3,50.29977261,92889611.8,117560223.2,119465457.5,76064241.65,113082499.6,118853504,45773067.21,104428520.3,119579174.3,119483706.4,118911848.1,117830308.4,113698427.5,105413167.4,48741510.22,79330387.94,94211584.01,26475341.09,119580718.1,119499218.6,118979651.1,106136837.5,114112829.2,80682381.24,118002194.1,95093384.97,45532428.95,119186196.4,116555367.8,119591420.9,171858316.9,110670428.3,994746,11.51326389,790743,1375899.705,1605860340,2.220950004,2592.147897,0.03,35.01404208,9.004070793,0.046516025,0.03236294,1183.38,coinbase-eth-usd-spot
12/20/2022,464891,5763,1475538,21132720,1016,297829,4535612,102,40492,91994937,46207463,22835276,5081818,49767,131,355492,1319,1730338,7007,6,5950809,59159,24906704,410969,1501,48386925,1944941,8162,1671585943,7168,83226.93443,73213874457,0.966340397,0.894154344,1.45635E+11,1.46771E+11,1.34756E+11,1.50708E+11,0,0,3.41355E-06,0.002051875,2.498750086,0.000901993,1.098436572,2036.424588,2479934.498,239507.9147,291669990.6,260325.2142,317021059.1,46113,2.1504E+11,29999979.54,2.14465E+11,216092.6662,1.08487E+11,109310.3321,,0,0,0,0,0,0,0.636239792,65.26191453,51.87082683,60.38682075,47.9960532,0.072050746,1217.788527,-69.08910633,6.857021727,1167.134736,0.071062189,1099.67267,1167.134736,,,,,,389.8243355,474723.6031,0.055904716,116987155.7,50155824.06,18333514.13,60120351.65,78921332.22,34954388.36,99692239.05,104318410.6,110737500.1,25750545.58,44052904.27,116987155.7,50.27215078,92872737.45,117557272.5,119463769.6,76087773.14,113074091.8,118851325.7,45623290.59,104414485.5,119577521.5,119482026.1,118909763.9,117827758.9,113690666.8,105398991.5,48708990.7,79312109.41,94188550.07,26366726.72,119579491.6,119500923.1,118989756.3,106265893.3,114197773.7,80993301.81,118027305.2,95243233.96,45382652.33,119184206.5,116549782.8,119589774.3,171874408.3,110656365.4,992470,11.4869213,877824,1832458.872,2231547390,2.457312917,2992.487477,0.0325,39.57812711,9.003310994,0.04620162,0.030853282,1167.75,coinbase-eth-usd-spot
12/21/2022,543411,5761,1476410,21137406,1016,298007,4535496,103,40499,92029835,46218275,22841247,5082017,49782,131,355661,1317,1731352,7008,6,5936779,58991,24874495,410060,1497,48354990,1942416,8154,1671672111,7163,84773.04021,72879115170,0.963171931,0.890266629,1.44986E+11,1.46119E+11,1.34012E+11,1.5053E+11,0,0,3.1656E-06,0.001867925,2.264629717,0.000838962,1.01713821,1922.242781,2330482.885,131101.8438,158944856.6,175938.6855,213304011,42539,2.1489E+11,29999991.81,2.02228E+11,196513.7595,1.08563E+11,105495.6346,,0,0,0,0,0,0,0.636463086,84.77083637,52.13069187,78.3542837,48.18476726,0.072163007,1212.376973,-69.90872148,9.455672352,1217.788527,0.072050746,1146.283166,1217.788527,,,,,,345.8196913,419263.8307,0.055929629,116985666,50029977.95,16700266.63,60112586.08,78903393.06,35162912.53,99689951.88,104316512.5,110617438.8,25059780.17,44070479.08,116985666,50.26631987,92857254.33,117555687.5,119462163.8,76113473.53,113069768.6,118849695.8,45839028.73,104405429.5,119575941.1,119480433.7,118908166.3,117826319.8,113686251.2,105390817,48807472.31,79317115.52,94176261.38,26425824.12,119577876,119499017,118986988.9,106242560.8,114184540.1,80980507.23,118022952.4,95224107.23,45477682.75,119182732.7,116546978.7,119588197.9,171872831.9,110536217.2,1029079,11.91063657,806931,1410723.346,1710328500,2.077071703,2518.193905,0.03371448,40.87465922,8.998873996,0.04586257,0.030336604,1216.69,coinbase-eth-usd-spot
