time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
11/6/2015,1329,1465,53587,170558,171,25039,83807,47,8122,170647,170643,170634,170633,82702,8109,170558,24930,170591,52786,1464,17425,90,36274,611,9,68981,4615,32,1614240841,19842,48394154.23,4.624145349,0.501208384,446817870.8,,48430325.19,96627125.03,0.01189456,5.31478E-05,0.011,4.91507E-05,3810.18479,17.02484107,0.943359719,436.9925204,626.4329154,47.36536126,67.89869382,1.198E-05,0.004468246,-13.53018413,-12.90743138,0.004391635,1.14264E-05,0.005011108,0.004018442,0.004391635,0.000944207,99998504975,6334843406,1375110733,10830683802,91916114444,2754758587,99998504975,99998504975,99998504975,1893258332,5352042112,99998504975,10.83084572,97408688495,99985391720,99998504822,94334561630,99906327964,99995491563,91411709434,99347903667,99998505047,99998505047,99998505047,99998505008,99998504822,99995381063,99346603667,99905237965,99984590721,97407688495,99993522593,99962586207,99791727617,93236466446,96208819426,72439757226,98844027757,88516858864,93439191823,99783438277,97623793435,99998505047,99993552181,10838778917,320330,3.707523148,11511,228833447.7,1022484.024,19903.78314,88.93498955,1900,8.489666462,0.552923089,0.047647523,0.041295092,,
11/7/2015,810,1464,53622,170611,170,25057,83845,47,8161,170700,170696,170687,170684,82740,8148,170611,24948,170644,52821,1463,17793,92,36493,628,9,69228,4706,32,1614240869,19786,50122904.82,4.788451896,0.51901734,462822213.8,,50165013.54,96653829.64,0.01180268,5.46262E-05,0.011,5.09112E-05,3134.29691,14.50643966,0.943283458,709.8823414,646.799386,76.94370799,70.10618546,1.19747E-05,0.004628291,0.096564651,-3.489107973,0.004468246,0.00001198,0.004656106,0.004105893,0.004468246,0.00094436,99998501840,6336198368,843988326.3,10829677670,91915589904,2744416247,99998501840,99998501840,99998501840,1850744777,5348924896,99998501840,10.82983991,97399938580,99985385112,99998501691,94326932673,99906316373,99995487689,91411709434,99348324165,99998501913,99998501913,99998501913,99998501874,99998501691,99995377189,99347024165,99905226374,99984584113,97398938580,99993564765,99962987228,99799301672,93300211520,96237011647,72439757226,98858624747,88516858864,93458294022,99783005462,97616905649,99998501913,99993542872,10838775783,265558,3.073587963,8561,140866304.3,651970.3151,16487.25666,76.30782944,700,3.239804032,0.550873598,0.047727365,0.04014246,,
11/8/2015,916,1466,53631,170648,170,25080,83873,48,8180,170737,170733,170724,170723,82768,8167,170648,24971,170683,52816,1465,17583,92,36357,621,9,69119,4656,32,1614240897,19889,45707402.27,4.689134559,0.508252268,452901755.5,,49089728.95,96585361.27,0.01192036,5.39883E-05,0.011,4.98199E-05,3034.755784,13.74466854,0.943208624,1715.136893,640.4234971,185.9025807,69.41508948,1.21619E-05,0.004529086,-5.4184545,-10.58048392,0.004628291,1.19747E-05,0.005075715,0.004272935,0.004628291,0.000943014,99998498806,6341631900,597954588.6,10091971513,91915280879,2748052853,99998498806,99998498806,99998498806,1841665406,5349769976,99998498806,10.09212301,97396942260,99985376722,99998498639,94319446568,99906449118,99995484188,91513559208,99347981324,99998498878,99998498878,99998498878,99998498840,99998498639,99995373688,99346681324,99905359119,99984561723,97395942260,99993531559,99962682600,99794287058,93298525428,96216842465,72439757226,98844449190,88516858864,93455475804,99782611121,97612243863,99998498878,99993534024,10838772748,254586,2.946597222,8434,58303508.78,264061.5787,6918.924446,31.33640068,900,4.076176988,0.551148412,0.047672004,0.038880552,,
11/9/2015,1145,1469,53738,170726,169,25181,83929,48,8204,170816,170812,170803,170802,82824,8191,170726,25072,170761,52913,1468,17547,92,36433,617,9,69126,4639,32,1614240925,19964,45294527.63,4.656382988,0.504702219,448959404.7,,48662407.77,96418057.93,0.01181638,5.30515E-05,0.011,4.93863E-05,3075.779101,13.80920726,0.942957818,1510.749663,680.7122533,163.7491394,73.7819431,1.17995E-05,0.004489662,-7.030530704,-11.06672244,0.004529086,1.21619E-05,0.004529086,0.004205766,0.004529086,0.000943919,99998495730,6332545326,590755841.2,10088628468,91915087710,2744603958,99998495730,99998495730,99998495730,1871876126,5346384788,99998495730,10.08878022,97389727587,99985406996,99998495555,94294363388,99906366312,99995479478,91516469132,99346607292,99998495803,99998495803,99998495803,99998495764,99998495555,99995368979,99345307292,99905276313,99984581998,97388727587,99993516111,99962645897,99791544618,93285410205,96195190488,72439757226,98835122882,88516858864,93442360581,99780786568,97603154576,99998495803,99993525003,10838769673,260298,3.012708333,7986,66191307.71,297176.5711,8295.392901,37.2435068,1000,4.48966158,0.551568584,0.047509864,0.038891179,,
11/10/2015,1211,1468,53759,170788,168,25174,84034,48,8242,170880,170876,170867,170866,82929,8229,170788,25065,170827,52938,1467,17568,91,36436,615,9,69218,4646,33,1614240953,19827,48475008.31,4.59350135,0.497886379,448077702.8,,48566826.91,97546004.38,0.01176492,5.27168E-05,0.011,4.92893E-05,3452.628204,15.47069039,0.942797589,335.4934987,668.3990632,36.36390424,72.44730413,1.32636E-05,0.004480845,-10.44251032,-13.60325484,0.004489662,1.17995E-05,0.004498659,0.004150252,0.004489662,0.000944478,99998492277,7059503210,1104302476,10818274860,91914774930,3264342973,99998492277,99998492277,99998492277,2356863875,5868679668,99998492277,10.81843796,97380190070,99985364018,99998492072,94278337472,99906316270,99995476690,91523079666,99347250139,99998492350,99998492350,99998492350,99998492313,99998492072,99995366190,99345950140,99905226271,99984543020,97379190070,99993510892,99962568032,99791795040,93261269143,96181174404,72439757226,98831028812,88618582757,93440095961,99780679200,97594735255,99998492350,99993514297,10838766220,293468,3.39662037,8844,298063875.3,1335577.901,33706.23873,151.0324172,950.0675,4.257104811,0.553822272,0.047508156,0.038455294,,
11/11/2015,1222,1478,53850,170856,171,25210,84094,50,8287,170950,170946,170937,170936,82989,8274,170856,25101,170895,52987,1477,17243,89,36161,591,9,68985,4538,35,1614240979,19747,73749680.47,3.368688219,0.365129629,423601384,,45913841.27,125746687.3,0.01163934,4.93052E-05,0.011,4.65969E-05,3884.002011,16.45293497,0.942716108,14.79244631,431.3669072,1.603342335,46.7555406,1.37124E-05,0.004236078,-14.67728686,-19.92928243,0.004480845,1.32636E-05,0.004968147,0.004167355,0.004480845,0.000944577,99998488393,13655705947,6600756062,17409897254,91914539434,9890102139,99998488393,99998488393,99998488393,8934046630,12465896521,99998488393,17.41016041,97374969460,99985387693,99998488179,94270185851,99906314647,99995472664,91502269629,99347363709,99998488466,99998488466,99998488466,99998488428,99998488179,99995362164,99346063709,99905224648,99984524695,97373969460,99993438990,99961827908,99783461846,93136220475,96109177761,69850894487,98798031078,88593676832,93374663320,99779925300,97582119729,99998488466,99993501666,10838762336,333696,3.862222222,9632,6760104877,28636330.67,701847.5694,2973.080957,1300,5.506901231,0.620063446,0.047674208,0.039265821,,
11/12/2015,1213,1486,53842,170917,172,25242,84106,49,8309,171012,171008,170999,170997,83001,8296,170917,25133,170957,53004,1485,17620,95,36462,616,9,69271,4667,35,1614241006,19943,77661454.61,3.550733045,0.386265263,446188391.9,,48538449.46,125660923,0.01198549,5.34787E-05,0.011,4.90815E-05,3691.782539,16.47255474,0.94248972,142.4774812,442.1016005,15.49936338,48.09386928,1.32197E-05,0.004461952,-8.094772384,-15.8092906,0.004236078,1.37124E-05,0.005647747,0.003956077,0.004236078,0.000944495,99998484701,13653409797,7717020073,17405266310,91913253454,9883133098,99998484701,99998484701,99998484701,8881215057,12464380500,99998484701,17.40553004,97373355118,99985360044,99998484476,94247543960,99906326150,99995466896,91305803509,99346857164,99998484774,99998484774,99998484774,99998484737,99998484476,99995356396,99345557164,99905236151,99984522045,97372355118,99993495799,99962465178,99791443925,93216514857,96153891271,69850894487,98823723514,88512676832,93321292153,99779360886,97574488340,99998484774,99993489915,10878300483,308021,3.56505787,11111,701854664.3,3131641.492,63205.09525,282.0180713,1900,8.477707903,0.625935794,0.04784385,0.040712348,,
11/13/2015,1149,1489,53918,170998,173,25337,84160,49,8345,171091,171086,171077,171076,83055,8332,170998,25228,171039,53089,1488,17568,92,36497,611,9,69248,4643,35,1614241033,19662,76394083.16,3.496484848,0.380363771,439071021.9,,47764173.72,125574982,0.01194109,5.24307E-05,0.011,4.82985E-05,3862.237282,16.95822231,0.942388974,374.4292752,431.2068196,40.73214595,46.90866947,1.30182E-05,0.004390777,-15.66617645,-17.10237086,0.004461952,1.32197E-05,0.005070399,0.004133893,0.004461952,0.000945732,99998480839,13656544133,2251744200,17398762126,91911227422,9868707178,99998480839,99998480839,99998480839,8743610965,12450432183,99998480839,17.39902643,97363497923,99985367783,99998480598,94237465800,99906213204,99995461912,91305803509,99344786864,99998480912,99998480912,99998480912,99998480876,99998480598,99995351412,99343486865,99905123205,99984538785,97362497923,99993473221,99962347303,99788253090,93138754016,96127764407,69850894487,98810368807,88512676832,93307420628,99777433430,97562195618,99998480912,99993477414,10878296621,323441,3.743530093,8380,267069076.9,1172640.739,31874.77052,139.9550067,900,3.951699227,0.627521647,0.047771281,0.040743102,,
11/14/2015,702,1491,53927,171029,173,25332,84179,50,8379,171123,171118,171109,171107,83074,8366,171029,25223,171068,53103,1490,17550,91,36438,608,9,69225,4641,35,1614241060,19864,75621828.41,3.468841948,0.377386577,434952916,,47319939.85,125388507.9,0.01206603,5.24823E-05,0.011,4.78455E-05,2758.993673,12.00050606,0.942252473,901.1297559,427.2523031,98.03683174,46.48216517,1.306E-05,0.004349595,-13.89618547,-19.04852348,0.004390777,1.30182E-05,0.004878727,0.004084895,0.004390777,0.000945135,99998478080,13657275036,2014545585,17385945645,91906358356,9849327041,99998478080,99998478080,99998478080,8651195322,12448678032,99998478080,17.38621024,97356598269,99985353013,99998477890,94223813359,99906276038,99995458645,91401133038,99346381947,99998478153,99998478153,99998478153,99998478116,99998477890,99995348145,99345081948,99905186039,99984529014,97355598269,99993460170,99962192953,99787800556,93106445303,96111869726,69850894487,98805615129,88507676832,93297896246,99777436759,97554435086,99998478153,99993469878,10879159092,228658,2.64650463,6482,110970121.1,482675.1233,17127.60276,74.49814141,700,3.044716748,0.627371883,0.046458831,0.040559663,,
11/15/2015,894,1490,53972,171059,173,25372,84210,50,8393,171153,171148,171139,171138,83105,8380,171059,25263,171101,53143,1489,17291,89,36281,584,9,69018,4543,35,1614241087,20022,72452087.89,3.326590287,0.36198761,416859348.6,,45361137.45,125311298.5,0.01197316,4.9912E-05,0.011,4.58552E-05,3527.36331,14.70436801,0.942192839,883.7077141,410.3780249,96.16190024,44.65586308,1.303E-05,0.004168657,-21.1776349,-21.28032693,0.004349595,0.00001306,0.004942722,0.004037068,0.004349595,0.000945738,99998474553,13642695094,1897373203,17380198614,91904904385,9839932677,99998474553,99998474553,99998474553,8642806478,12444443126,99998474553,17.38046373,97350331256,99985359598,99998474341,94217846678,99906218795,99995454916,91409465138,99345252523,99998474626,99998474626,99998474626,99998474589,99998474341,99995344416,99343952524,99905128796,99984530600,97349331256,99993400299,99961720420,99780798453,93062074354,96050281797,69850894487,98778442341,88507676832,93298579673,99776529730,97548993619,99998474626,99993458908,10881474935,294606,3.409791667,8049,113157860.9,471716.3174,14074.60069,58.67218371,800,3.334925659,0.62819345,0.044009601,0.041055772,,
11/16/2015,1744,1495,54008,171136,172,25409,84252,50,8413,171231,171227,171218,171217,83146,8400,171136,25300,171179,53180,1494,17467,89,36437,598,9,69208,4625,35,1614241113,19591,74496406.98,3.42065072,0.372389172,428670923.1,,46667264.02,125318531,0.01179511,5.0563E-05,0.011,4.71545E-05,3719.657997,15.94533609,0.941950349,629.3162141,421.6437017,68.51051548,45.9022455,1.29458E-05,0.004286775,-15.30198936,-16.68512903,0.004168657,1.303E-05,0.004580942,0.003909482,0.004168657,0.000945927,99998470833,13637164735,558163274.1,17378194751,91904784277,9798949051,99998470833,99998470833,99998470833,8595371846,12441152226,99998470833,17.37846048,97347193831,99985349592,99998470659,94193594601,99906202765,99995450166,91410065157,99344360020,99998470906,99998470906,99998470906,99998470869,99998470659,99995339566,99343060020,99905112765,99984521593,97346193831,99993431296,99961986462,99784142537,93053844557,96070615236,69850894487,98793669946,88507676832,93288527732,99775867022,97542593398,99998470906,99993447090,10886334462,315356,3.649953704,9297,158900197.8,681169.3605,17114.60878,73.36647328,1000,4.28677478,0.629200007,0.04400205,0.041369265,,
11/17/2015,1143,1496,54035,171194,172,25451,84290,50,8434,171289,171285,171276,171273,83184,8421,171194,25342,171232,53213,1494,17398,88,36398,592,9,69149,4578,35,1614241139,19505,73144510.68,3.361911339,0.365994414,421150238.5,,45848512.7,125271072.3,0.01199243,5.05069E-05,0.011,4.63272E-05,3175.979043,13.37584827,0.94192578,1092.627639,415.0292363,118.9488871,45.18214991,1.254E-05,0.004211567,-22.36763676,-15.78024857,0.004286775,1.29458E-05,0.004687934,0.004014397,0.004286775,0.000946732,99998467657,13613790367,570058895.9,17367529027,91904662607,9791874565,99998467657,99998467657,99998467657,8570995185,12441733475,99998467657,17.36779515,97342753891,99985338036,99998467492,94191134709,99906125736,99995445313,91414521799,99343712941,99998467730,99998467730,99998467730,99998467692,99998467492,99995334713,99342412941,99905035737,99984516038,97340753891,99993404355,99961811642,99781675389,93033396281,96051524735,69850894487,98778637210,88507676832,93292461462,99775124295,97537625549,99998467730,99993437722,10886331286,264832,3.065185185,7629,91521085.69,385447.1767,12066.81815,50.82021213,900,3.790410225,0.628783129,0.043998805,0.041214135,,
